Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2008-05-16,787.4533342779603,207.97150062714184,3.1257026448769367,1.2771773992415207,1.3457566299173251,0.5017849327484779,33.90095468592854,22.21293413031705,7302913.247296499,11844.658396958728,12490.76418128668,4657.36309623017
2008-05-17,787.7027573492389,208.6771170504555,3.156450111931613,1.379606242082685,1.837749906584915,0.5246373248674893,34.488259837124446,22.3510869645848,7305226.41935652,12794.592724147624,17057.24511923378,4869.469679687538
2008-05-18,788.0051169604958,209.29551347969212,3.146561346884913,1.4211448650735592,1.9780744672905992,0.5770770432922773,34.219505181437896,22.245611429269687,7308030.529662969,13179.825660385886,18359.68046129487,5356.19375892714
2008-05-19,788.3849918992336,209.9106448327265,3.265803627841974,1.4280758513898513,2.054748087028349,0.4943010930178504,32.70540067640762,21.837163125226947,7311553.524108052,13244.10425263097,19071.333728891048,4587.9011480831605
2008-05-20,789.405175759771,211.1349531640962,3.5379914338935663,1.551262520651944,4.370475408027244,0.591320324111744,31.92861272946609,21.28387103437112,7321014.80124726,14386.5485343221,40564.97026890715,5488.394082469096
2008-05-21,791.1263811910526,212.8615238930106,3.639215485258803,1.5390137615289254,5.147763180450609,0.4886624689069345,30.15515588486347,20.9926282184211,7336977.415662945,14272.952437425189,47779.43836105717,4535.565738759786
2008-05-22,793.4016942184959,214.9652695230864,3.941172967081732,1.9409948427986143,5.919444707105241,0.5801927979431931,29.84338985248308,20.683769918450224,7358078.873903766,18000.961242237416,54941.87156645067,5385.11292285779
2008-05-23,795.8529961635434,217.13240552923145,4.0756316325020165,1.9120441752987805,7.393044438188388,0.8569217521289196,29.984887436237507,20.779394071184228,7380812.469239959,17732.47014060728,68619.22327282705,7953.598213604858
2008-05-24,798.4185475276928,219.1400738809235,4.132429958024371,1.8958491948757763,5.24389139137767,0.7580902025917393,29.77480137523722,21.060365299417224,7404605.623993753,17582.276431440612,48671.66120965103,7036.284078569973
2008-05-25,799.200979905794,219.21940512718547,3.927367862288447,1.8670656856688788,3.7539571249240633,0.6827767235171265,30.833141236701675,20.846406889262568,7411861.972440596,17315.33557089619,34842.69900789419,6337.255081885
2008-05-26,798.7696714003248,218.19800603094137,3.691322389805479,1.8017997122079443,2.05776436064956,0.5431891636684265,31.89791187357656,20.87780304993004,7407861.978458539,16710.053046284625,19099.32955047663,5041.660281197699
2008-05-27,797.8081240322142,216.85431405193745,3.547002656472614,1.7754703905178673,0.9213732289817737,0.4187141567461819,32.624171603465285,21.182851401763383,7398944.501438879,16465.872542129284,8551.810535660527,3886.334033222758
