Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2018-08-31,358.1663376637675,33.5113898390046,28.522771331529803,14.897147405460853,4.163066340714474,26.410263102624008,21.88073142260367,264522.7539707273,138269.24651815355,38639.88389647473
2018-09-01,359.3433704400877,33.5064835907654,30.723746074910405,12.528300006936998,3.1107767570349822,26.504466496463863,21.64491820772626,284934.79226012965,116282.57108320986,28872.9611498468
2018-09-02,359.8702370998432,33.512070836686725,29.11681833287008,12.576456852985093,2.348588136085745,26.195434102738588,21.4536513188952,270031.99944186694,116729.5432877891,21798.63722359433
2018-09-03,359.9911359825599,33.429502389270354,28.149545391950472,12.892520325425687,2.092691485128402,25.9065943892105,21.31843725230247,261061.42294355252,119663.11553466452,19423.50887510121
2018-09-04,358.61470138301394,33.02345046662859,28.70572695239548,11.610410802965376,1.9887146639852409,26.399281490728097,21.09062174618755,266219.5009005152,107763.09784675784,18458.43842748333
2018-09-05,356.95768130513113,32.85302590422338,30.042304454373877,9.254702582570816,1.770033764605652,26.7974213792267,21.1347878625921,278615.041207912,85898.37490448661,16428.73150694605
2018-09-06,355.8836141437276,32.705761373507364,31.785191190649748,10.124445931203198,1.6575049402903257,27.02747665686936,21.14831778079157,294778.7300016832,93970.97794763648,15384.28485375993
2018-09-07,354.6152576158936,32.534014690068,32.6897979199928,11.541833821693109,3.3785125998594374,26.295127376160742,21.20812518720157,303168.13440159016,107126.59427523984,31357.9760487173
2018-09-08,353.26605229357875,32.285548558324294,31.878000227491363,8.467661222724404,1.93285928344402,26.75583029839093,20.97563072356409,295639.4493803635,78593.37799180958,17940.011565533354
2018-09-09,349.6426296038815,31.79505795505315,30.52762417156949,2.982253327065543,0.3601308769257357,26.98616557733952,20.95580411907224,283115.94003911945,27680.05909026936,3342.58792271801
2018-09-10,347.4378686261037,31.58827305712064,28.935692063659875,5.974675552420383,1.5781097984751729,26.62817742163649,21.02082876174107,268352.2180843324,55454.50174714458,14647.371528195405
2018-09-11,345.24024127686926,31.434615956389184,31.0756824850752,4.869003020132781,1.1192191026067575,26.84808254836702,21.12448992364237,288198.682271282,45192.10024340541,10388.135244565838
2018-09-12,345.0424015220991,31.65070414847786,33.45250110269748,5.621159834556964,1.142133991396042,26.98659149201254,20.9944428743937,310241.5125108295,52173.31303289578,10600.82189662784
2018-09-13,344.5300453814358,31.471398969115203,32.81886254564984,5.112550861571398,0.8608616941868226,27.13386686011153,20.63206054078116,304365.0913810566,47452.61197832293,7990.167148907983
2018-09-14,342.14910523324306,30.94229650340025,33.13710765446706,2.660266595106944,0.6181970231445328,27.269842108744925,20.19935373405892,307316.5252246883,24691.50956430855,5737.85264141419
2018-09-15,338.5224695981309,30.41390669604263,32.78516725859592,1.3458179343454544,0.1758069064765271,27.750379434784904,19.94770525283403,304052.59824973583,12491.333183985984,1631.7680042748352
2018-09-16,334.52651918115674,29.809735828721283,33.74245298948826,0.9791828023140206,0.1386303107359129,28.048425138457315,19.70000729039784,312930.55246145034,9088.375418092692,1286.7100048298942
2018-09-17,330.21274089076616,29.2146201713538,34.61774694958831,0.4284609066719516,0.0355936539077297,28.407430403978594,19.43615234991984,321048.1075955007,3976.799390888684,330.3657789440716
2018-09-18,325.977232946909,28.67115242538327,34.37848931960381,0.2283825358078276,0.0146798205500299,28.9373253118466,19.446412490253923,318829.2107549246,2119.753553118357,136.25210728131088
2018-09-19,322.2819562834913,28.283661771183933,33.70652683192487,1.0705315558087138,0.0944840271326565,29.272150227844133,19.47342713408705,312597.3700358089,9936.237292068225,876.9622051832716
2018-09-20,320.7349920695113,28.51311655329095,31.639421615786297,4.696923694748651,0.3635675213009605,28.6168588405853,19.862025199646407,293426.8498165556,43594.93012656184,3374.4854541970226
2018-09-21,324.18666528481225,30.017117980270243,31.736088962232355,10.700358318309766,0.9825977525221692,26.295104808631564,20.59274466725193,294323.35150651186,99316.3618428449,9120.07159316072
2018-09-22,330.8308200881696,31.47859240490934,27.569853361891614,8.639490046959612,1.1001028697479822,25.4529148894968,20.75354601703393,255685.30677083888,80188.22305915404,10210.706167595064
