well_id,lat,lon,n_months,RMSE,MAE,MBE,R2,NSE
23.3375_83.4042,23.3375,83.4042,61,95.46020795766276,79.23745797407435,-41.24480101366513,0.6040383594821103,-0.9459945771267553
23.3528_82.8631,23.3528,82.8631,60,104.5265131096239,80.48007876147912,-16.120631605387537,0.47633422441155493,-1.0523202764460544
23.3547_81.6667,23.3547,81.6667,64,100.90523442740317,72.56793951365775,33.04772086231003,0.4334948336342764,0.0651006818790828
23.3561_77.4178,23.3561,77.4178,62,140.19055910004556,108.84514986360729,77.40709587772119,0.30814775241751385,-2.965049300217333
23.3856_79.0156,23.3856,79.0156,65,176.18676459520475,136.16808115335158,100.95410549861842,0.10989154394006712,-2.110533202189297
23.3928_80.9828,23.3928,80.9828,63,148.07325102578804,109.87075067322877,96.94897828131914,0.15588176036605408,-4.27960859710639
23.3964_79.5389,23.3964,79.5389,59,187.4481275983857,139.46477335027382,108.37851217773674,5.799971215977363e-05,-5.880782628609002
23.4056_76.7094,23.4056,76.7094,64,127.33344323402245,104.27918745191482,39.42053418406161,0.4132146211648024,0.15598332463172337
23.4083_78.2261,23.4083,78.2261,64,178.4033421497073,138.62718629608423,111.1774986811497,0.03511914963734119,-16.867989215746547
23.4206_78.8056,23.4206,78.8056,61,172.74054457557835,135.9016177970812,109.02967425521955,0.06652917705723542,-12.787811483725639
23.4211_76.2764,23.4211,76.2764,61,129.4444678231811,103.8206771125559,48.23295312017357,0.6607829251129868,-4.684650387701083
23.4292_83.0583,23.4292,83.0583,61,83.52376992429896,66.77689509368825,-6.402732881639565,0.5891716978896324,-0.28847360870557903
23.4403_74.9775,23.4403,74.9775,60,167.7616752650046,139.3762687244211,7.042885367438275,0.4950008317063238,-19.95968814386276
23.4408_81.6728,23.4408,81.6728,63,96.36212848811385,72.00486384471348,13.382637173144659,0.41551031021744333,-0.0902013041261529
23.4525_77.6975,23.4525,77.6975,62,260.52387676791733,217.2228398288261,29.516333995169866,0.24964074970998557,0.23727017117101457
23.4569_74.9328,23.4569,74.9328,65,153.57709481273565,124.19697507793195,-24.146664529134675,0.47420071482408965,-4.868553158764798
23.4617_75.7961,23.4617,75.7961,64,147.15057871083852,118.65296973555243,17.457998030959594,0.5908390265040082,-7.020818780112453
23.4644_76.5381,23.4644,76.5381,61,128.5584772636597,101.06516177366866,61.93705859377548,0.43727663834955094,-0.57596190884147
23.4908_81.4094,23.4908,81.4094,65,80.70148156355474,66.22866869914877,22.889239424077143,0.6440788124339738,0.5280801786556951
23.5022_76.0722,23.5022,76.0722,64,123.7156918904006,100.30842032887077,33.1704262870486,0.6115570761468212,-1.2741682662867606
23.5111_83.1569,23.5111,83.1569,60,89.36104950629867,67.61655938668599,1.3462697745838292,0.6095852538645791,-0.10923375859073614
23.5250_80.8394,23.525,80.8394,65,174.8298806699427,135.15058203297264,111.11754664128485,0.08060930408704829,-3.56472427535411
23.5256_77.8236,23.5256,77.8236,65,398.23935851812183,326.38720385914246,-3.5630168269724645,0.36844052222030826,0.2788965903784858
23.5319_78.2958,23.5319,78.2958,64,166.58672588370672,127.25476985351077,102.3317561415697,0.1275126720258999,-5.366021404753068
23.5325_75.5708,23.5325,75.5708,64,122.78381665672268,100.05761800632318,9.835959298736523,0.6299875156663146,-0.24456783522432302
23.5375_79.7014,23.5375,79.7014,64,220.10381222319964,176.21714214260174,117.52738593639447,0.08214281128584718,-0.6303459744871236
23.5667_75.5083,23.5667,75.5083,63,163.91104090979906,133.77112377185742,15.402700030222556,0.6318762819774673,-9.705554596003076
23.5694_76.4722,23.5694,76.4722,65,136.8547188989742,105.40237964113768,47.72836684656908,0.43053536940556303,-8.883571025804574
23.5756_77.7806,23.5756,77.7806,63,165.73243660020893,125.69133026708259,101.16565647354611,0.13515665953956116,-14.19413302183388
23.5783_77.6981,23.5783,77.6981,59,181.06869230098644,133.47566693445174,96.95444398301603,0.07932011213293007,-1.3932351786776365
23.6067_78.3486,23.6067,78.3486,65,146.46290725565265,112.00259929929175,80.52678451868181,0.2467651771818395,-5.434389779350202
23.6228_77.4306,23.6228,77.4306,65,407.12791649891085,326.45817957823385,12.698937412831837,0.2967796059776335,0.23989733315668293
23.6261_78.5750,23.6261,78.575,63,166.4843637911275,127.60562850266759,102.95298117633058,0.1825236122590633,-5.703823446466349
23.6333_75.1222,23.6333,75.1222,64,146.91224872600748,122.16565339638993,-10.912826025254631,0.5953283384850299,-2.560557072398791
23.6406_79.0653,23.6406,79.0653,65,153.09103325430664,113.13776908114797,85.75245388685364,0.23092247508161146,-4.554715012564632
23.6644_80.9436,23.6644,80.9436,65,126.64671037521813,98.99715569972636,73.91017418664804,0.39241420215211836,-3.529096047403338
23.6667_78.1144,23.6667,78.1144,62,150.53012979648085,111.82489742552286,73.06021905105503,0.19079077052572577,-4.6116520746718495
23.6667_81.5458,23.6667,81.5458,63,109.36718555085581,84.7283540634869,58.30057372999667,0.518858357988444,-1.0123303829473391
